filename,lat,lon,assigned_code,label,dominance,comment,keep
28.6590_77.5557.png,28.659,77.5557,40,Cropland,0.71990966796875,"mode_count=11795, valid=16384",True
28.2354_77.1557.png,28.2354,77.1557,40,Cropland,0.61639404296875,"mode_count=10099, valid=16384",True
28.9090_77.2943.png,28.909,77.2943,40,Cropland,0.94696044921875,"mode_count=15515, valid=16384",True
28.4354_76.9822.png,28.4354,76.9822,40,Cropland,0.4073486328125,"mode_count=6674, valid=16384",True
28.2943_77.5944.png,28.2943,77.5944,40,Cropland,0.646484375,"mode_count=10592, valid=16384",True
28.6267_77.0821.png,28.6267,77.0821,50,Built-up,0.7440185546875,"mode_count=12190, valid=16384",True
28.7767_76.9233.png,28.7767,76.9233,40,Cropland,0.953369140625,"mode_count=15620, valid=16384",True
28.9766_77.6443.png,28.9766,77.6443,40,Cropland,0.46759033203125,"mode_count=7661, valid=16384",True
28.2266_77.3734.png,28.2266,77.3734,40,Cropland,0.831298828125,"mode_count=13620, valid=16384",True
28.4090_77.5944.png,28.409,77.5944,40,Cropland,0.59576416015625,"mode_count=9761, valid=16384",True
28.5557_77.6322.png,28.5557,77.6322,40,Cropland,0.927490234375,"mode_count=15196, valid=16384",True
28.5355_77.0821.png,28.5355,77.0821,10,Tree cover,0.50360107421875,"mode_count=8251, valid=16384",True
28.5942_77.0410.png,28.5942,77.041,50,Built-up,0.6458740234375,"mode_count=10582, valid=16384",True
28.7056_76.9443.png,28.7056,76.9443,50,Built-up,0.6539306640625,"mode_count=10714, valid=16384",True
28.7679_76.9145.png,28.7679,76.9145,40,Cropland,0.7734375,"mode_count=12672, valid=16384",True
28.4354_77.0058.png,28.4354,77.0058,50,Built-up,0.9625244140625,"mode_count=15770, valid=16384",True
28.6267_77.0058.png,28.6267,77.0058,50,Built-up,0.80999755859375,"mode_count=13271, valid=16384",True
28.6091_76.9409.png,28.6091,76.9409,40,Cropland,0.5556640625,"mode_count=9104, valid=16384",True
28.4178_77.3057.png,28.4178,77.3057,50,Built-up,0.89129638671875,"mode_count=14603, valid=16384",True
28.7767_77.5322.png,28.7767,77.5322,40,Cropland,0.85992431640625,"mode_count=14089, valid=16384",True
28.2943_77.3057.png,28.2943,77.3057,40,Cropland,0.40435791015625,"mode_count=6625, valid=16384",True
28.3354_77.5322.png,28.3354,77.5322,30,Grassland,0.73370361328125,"mode_count=12021, valid=16384",True
28.4766_77.1645.png,28.4766,77.1645,10,Tree cover,0.64544677734375,"mode_count=10575, valid=16384",True
28.5678_77.5234.png,28.5678,77.5234,40,Cropland,0.83380126953125,"mode_count=13661, valid=16384",True
28.2056_77.5058.png,28.2056,77.5058,40,Cropland,0.9852294921875,"mode_count=16142, valid=16384",True
28.2266_77.4822.png,28.2266,77.4822,40,Cropland,0.96783447265625,"mode_count=15857, valid=16384",True
28.8767_77.4057.png,28.8767,77.4057,40,Cropland,0.8485107421875,"mode_count=13902, valid=16384",True
28.5766_77.2234.png,28.5766,77.2234,50,Built-up,0.86822509765625,"mode_count=14225, valid=16384",True
28.4057_77.4321.png,28.4057,77.4321,40,Cropland,0.78790283203125,"mode_count=12909, valid=16384",True
28.6557_76.9057.png,28.6557,76.9057,40,Cropland,0.904541015625,"mode_count=14820, valid=16384",True
28.9266_77.2444.png,28.9266,77.2444,40,Cropland,0.97882080078125,"mode_count=16037, valid=16384",True
28.4590_76.9409.png,28.459,76.9409,40,Cropland,0.81591796875,"mode_count=13368, valid=16384",True
28.6557_77.1557.png,28.6557,77.1557,50,Built-up,0.91943359375,"mode_count=15064, valid=16384",True
28.6942_77.4443.png,28.6942,77.4443,50,Built-up,0.7158203125,"mode_count=11728, valid=16384",True
28.6766_77.6443.png,28.6766,77.6443,40,Cropland,0.90728759765625,"mode_count=14865, valid=16384",True
28.3855_77.5733.png,28.3855,77.5733,40,Cropland,0.879150390625,"mode_count=14404, valid=16384",True
28.3767_77.5557.png,28.3767,77.5557,40,Cropland,0.74737548828125,"mode_count=12245, valid=16384",True
28.2767_77.0557.png,28.2767,77.0557,40,Cropland,0.659912109375,"mode_count=10812, valid=16384",True
28.7679_77.3444.png,28.7679,77.3444,40,Cropland,0.54150390625,"mode_count=8872, valid=16384",True
28.3057_77.1234.png,28.3057,77.1234,10,Tree cover,0.30328369140625,"mode_count=4969, valid=16384",True
28.2767_77.2910.png,28.2767,77.291,50,Built-up,0.5052490234375,"mode_count=8278, valid=16384",True
28.2442_77.4409.png,28.2442,77.4409,40,Cropland,0.84893798828125,"mode_count=13909, valid=16384",True
28.4556_77.3409.png,28.4556,77.3409,10,Tree cover,0.4698486328125,"mode_count=7698, valid=16384",True
28.5678_77.5146.png,28.5678,77.5146,40,Cropland,0.80364990234375,"mode_count=13167, valid=16384",True
28.8943_77.0443.png,28.8943,77.0443,40,Cropland,0.58489990234375,"mode_count=9583, valid=16384",True
28.5091_77.2822.png,28.5091,77.2822,50,Built-up,0.31805419921875,"mode_count=5211, valid=16384",True
28.8855_77.5909.png,28.8855,77.5909,40,Cropland,0.74151611328125,"mode_count=12149, valid=16384",True
28.7178_77.5146.png,28.7178,77.5146,40,Cropland,0.919921875,"mode_count=15072, valid=16384",True
28.6056_77.4443.png,28.6056,77.4443,50,Built-up,0.522216796875,"mode_count=8556, valid=16384",True
28.9556_77.5234.png,28.9556,77.5234,40,Cropland,0.6895751953125,"mode_count=11298, valid=16384",True
28.9556_77.0443.png,28.9556,77.0443,40,Cropland,0.61773681640625,"mode_count=10121, valid=16384",True
28.4556_77.4558.png,28.4556,77.4558,30,Grassland,0.519775390625,"mode_count=8516, valid=16384",True
28.5355_77.3145.png,28.5355,77.3145,50,Built-up,0.58416748046875,"mode_count=9571, valid=16384",True
28.2767_77.2410.png,28.2767,77.241,40,Cropland,0.8245849609375,"mode_count=13510, valid=16384",True
28.4442_77.2444.png,28.4442,77.2444,20,Shrubland,0.8092041015625,"mode_count=13258, valid=16384",True
28.7679_77.1557.png,28.7679,77.1557,40,Cropland,0.50213623046875,"mode_count=8227, valid=16384",True
28.3943_77.5058.png,28.3943,77.5058,40,Cropland,0.94964599609375,"mode_count=15559, valid=16384",True
28.4942_77.0234.png,28.4942,77.0234,50,Built-up,0.83941650390625,"mode_count=13753, valid=16384",True
28.9854_77.1443.png,28.9854,77.1443,40,Cropland,0.9268798828125,"mode_count=15186, valid=16384",True
28.3354_77.2444.png,28.3354,77.2444,40,Cropland,0.86126708984375,"mode_count=14111, valid=16384",True
28.9090_77.4057.png,28.909,77.4057,40,Cropland,0.980712890625,"mode_count=16068, valid=16384",True
28.6557_77.1909.png,28.6557,77.1909,50,Built-up,0.8565673828125,"mode_count=14034, valid=16384",True
28.2056_77.4734.png,28.2056,77.4734,40,Cropland,0.7525634765625,"mode_count=12330, valid=16384",True
28.4556_77.2910.png,28.4556,77.291,10,Tree cover,0.35040283203125,"mode_count=5741, valid=16384",True
28.2679_77.5821.png,28.2679,77.5821,30,Grassland,0.6226806640625,"mode_count=10202, valid=16384",True
28.8943_77.3409.png,28.8943,77.3409,40,Cropland,0.94683837890625,"mode_count=15513, valid=16384",True
28.5942_77.3444.png,28.5942,77.3444,50,Built-up,0.85699462890625,"mode_count=14041, valid=16384",True
28.7266_77.5733.png,28.7266,77.5733,40,Cropland,0.90185546875,"mode_count=14776, valid=16384",True
28.2591_77.3145.png,28.2591,77.3145,40,Cropland,0.59454345703125,"mode_count=9741, valid=16384",True
28.2354_77.4057.png,28.2354,77.4057,40,Cropland,0.82177734375,"mode_count=13464, valid=16384",True
28.4942_77.5443.png,28.4942,77.5443,40,Cropland,0.3701171875,"mode_count=6064, valid=16384",True
28.8855_77.4646.png,28.8855,77.4646,40,Cropland,0.78033447265625,"mode_count=12785, valid=16384",True
28.6355_77.3409.png,28.6355,77.3409,50,Built-up,0.77032470703125,"mode_count=12621, valid=16384",True
28.4442_77.2943.png,28.4442,77.2943,40,Cropland,0.37640380859375,"mode_count=6167, valid=16384",True
28.9556_77.3943.png,28.9556,77.3943,40,Cropland,0.8712158203125,"mode_count=14274, valid=16384",True
28.7056_76.9233.png,28.7056,76.9233,50,Built-up,0.84490966796875,"mode_count=13843, valid=16384",True
28.3057_77.3822.png,28.3057,77.3822,40,Cropland,0.678466796875,"mode_count=11116, valid=16384",True
28.6267_77.4409.png,28.6267,77.4409,50,Built-up,0.62982177734375,"mode_count=10319, valid=16384",True
28.8943_77.2058.png,28.8943,77.2058,40,Cropland,0.96240234375,"mode_count=15768, valid=16384",True
28.7354_77.3233.png,28.7354,77.3233,40,Cropland,0.446044921875,"mode_count=7308, valid=16384",True
28.6056_76.9910.png,28.6056,76.991,50,Built-up,0.964599609375,"mode_count=15804, valid=16384",True
28.6557_77.5645.png,28.6557,77.5645,50,Built-up,0.43316650390625,"mode_count=7097, valid=16384",True
28.8354_77.4944.png,28.8354,77.4944,40,Cropland,0.83642578125,"mode_count=13704, valid=16384",True
